"health","level","moves","r0c0","r0c1","r0c2","r0c3","r0c4","r0c5","r0c6","r1c0","r1c1","r1c2","r1c3","r1c4","r1c5","r1c6","r2c0","r2c1","r2c2","r2c3","r2c4","r2c5","r2c6","r3c0","r3c1","r3c2","r3c3","r3c4","r3c5","r3c6","r4c0","r4c1","r4c2","r4c3","r4c4","r4c5","r4c6","r5c0","r5c1","r5c2","r5c3","r5c4","r5c5","r5c6","r6c0","r6c1","r6c2","r6c3","r6c4","r6c5","r6c6","s0d0","s0d1","s0d2","s0d3","s0d4","s0d5","s0d6","s1d0","s1d1","s1d2","s1d3","s1d4","s1d5","s1d6","s2d0","s2d1","s2d2","s2d3","s2d4","s2d5","s2d6","s3d0","s3d1","s3d2","s3d3","s3d4","s3d5","s3d6","s4d0","s4d1","s4d2","s4d3","s4d4","s4d5","s4d6","s5d0","s5d1","s5d2","s5d3","s5d4","s5d5","s5d6","s6d0","s6d1","s6d2","s6d3","s6d4","s6d5","s6d6"
1,453,23,"start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","","warp","","gem","","boulder","sword","warp2","boulder","gem","","","gem","warp3","","gem","","warp3","","","gem","","","boulder","","","","gem","","gem","boulder","gem","","","gem","boulder","hammer","gem","","","warp","boulder","warp2","","","","","boulder","enemy"
1,454,19,"start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","","gem","","","gem","enemy","sword","","gem","warp2","","gem","","","","","gem","","","","boulder","","warp3","","","","gem","warp","","boulder","warp3","","","enemy","hammer","","warp","gem","","warp2","","","","gem","","","heart","heart","enemy"
2,455,19,"start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","","gem","","","","hammer","enemy","","","","","gem","boulder","gem","","","gem","boulder","","","warp","","boulder","boulder","boulder","boulder","boulder","","","enemy","hammer","","heart","boulder","gem","","","","","","boulder","sword","","boulder","heart","","warp","boulder",""
1,456,16,"ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","","gem","","","","","gem","gem","","","","gem","","hammer","","","","gem","warp","gem","","","","","","gem","","","","","","","","","","","warp","","","","boulder","gem","hammer","","","","","gem","boulder"
1,457,10,"ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","lava","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","hammer","","gem","gem","gem","enemy","warp3","","","","","","boulder","enemy","","","warp","","warp2","","gem","","","","","","","","gem","warp2","gem","gem","heart","","","","boulder","","","warp3","","sword","","","","","","gem","warp"
1,458,14,"ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","warp2","gem","gem","warp3","","enemy","hammer","gem","","","boulder","","","enemy","","gem","","gem","","warp3","gem","gem","warp","gem","","","gem","","","","gem","","","","gem","","gem","","","","","","sword","gem","warp","gem","","gem","warp2"
1,459,21,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","hammer","hammer","enemy","","warp3","warp2","heart","enemy","","gem","","","gem","warp","","","","","","","","","gem","","","","gem","warp2","","","gem","","gem","","","","","","","warp","warp3","","gem","gem","boulder","boulder","gem","heart","gem"
1,460,16,"ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","warp","hammer","warp2","boulder","boulder","gem","gem","","gem","","boulder","boulder","","warp3","gem","gem","gem","boulder","boulder","","","","gem","boulder","heart","boulder","","sword","","hammer","boulder","boulder","enemy","gem","warp2","","warp3","boulder","boulder","","gem","enemy","sword","enemy","boulder","boulder","enemy","enemy","warp"
1,461,16,"ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","marsh","ice","ice","ice","ice","ice","ice","ice","ice","warp","gem","","boulder","boulder","gem","","warp2","gem","","boulder","boulder","warp","sword","","","gem","","","","","","","","","","","","enemy","warp3","gem","","gem","gem","","gem","gem","gem","","","","","warp3","gem","enemy","","","","warp2"
1,462,16,"ice","ice","ice","ice","ice","ice","ice","ice","start","marsh","marsh","marsh","marsh","ice","ice","marsh","ice","ice","ice","marsh","ice","ice","marsh","ice","marsh","ice","marsh","ice","ice","marsh","ice","ice","ice","marsh","ice","ice","marsh","marsh","marsh","marsh","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","sword","warp","gem","gem","","","","warp2","","enemy","enemy","enemy","enemy","","gem","enemy","gem","","warp3","enemy","","gem","enemy","","enemy","","enemy","gem","gem","enemy","heart","","gem","enemy","gem","warp","enemy","enemy","enemy","enemy","","gem","sword","warp2","","","gem","gem","warp3"
1,463,29,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","","gem","boulder","heart","","","gem","","gem","gem","boulder","","","boulder","gem","","","","","","","boulder","","","","","","","","","boulder","","boulder","","","","","","boulder","","","boulder","gem","boulder","","enemy","gem","hammer","hammer"
1,464,25,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","","gem","boulder","gem","","boulder","hammer","","boulder","","gem","","","","","","gem","boulder","","heart","boulder","boulder","","","","boulder","boulder","","sword","boulder","gem","gem","boulder","enemy","hammer","","","","boulder","boulder","","","gem","gem","gem","boulder","boulder","",""
1,465,17,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","lava","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","enemy","","","","","gem","gem","","heart","gem","heart","","","enemy","heart","","","heart","","enemy","","","","","","","","","gem","heart","","","boulder","gem","gem","","","","","","heart","enemy","gem","enemy","heart","","","gem","hammer"
1,466,19,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","lava","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","gem","","","heart","","gem","enemy","enemy","","gem","","","","gem","gem","","","","gem","gem","heart","heart","","","","","","","","","gem","","enemy","heart","","","enemy","","","sword","enemy","","heart","gem","enemy","enemy","enemy","heart","sword"
1,467,18,"ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","lava","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","enemy","gem","","","heart","heart","gem","gem","","sword","","heart","gem","heart","heart","","","","","","","enemy","","","","gem","enemy","enemy","","","","","enemy","gem","sword","gem","heart","enemy","","","heart","","enemy","gem","gem","","","","enemy"
1,468,22,"ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","gem","warp","heart","gem","","","enemy","enemy","gem","","","","enemy","gem","","","","","enemy","gem","enemy","","","","","enemy","gem","","gem","gem","gem","","gem","warp","","heart","sword","enemy","","","","","heart","heart","heart","","","enemy","sword"
1,469,18,"start","ice","ice","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","","gem","heart","enemy","heart","","warp2","gem","warp","heart","hammer","heart","","gem","heart","","heart","boulder","enemy","","heart","","","","boulder","","","","gem","hammer","gem","boulder","gem","","","enemy","heart","gem","enemy","enemy","enemy","enemy","warp2","gem","enemy","gem","","warp","boulder"
1,470,24,"ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","sand","sand","ice","lava","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","marsh","ice","ice","ice","ice","ice","gem","enemy","gem","","gem","warp2","gem","","","","boulder","","","warp2","boulder","heart","","boulder","boulder","","","gem","","boulder","","sword","enemy","","","gem","","boulder","enemy","","warp","","","","","","boulder","","warp","","enemy","heart","gem","","hammer"
1,471,23,"start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","marsh","ice","ice","ice","ice","ice","ice","endClosed","","gem","","","","enemy","gem","gem","sword","","enemy","","gem","enemy","","gem","","gem","","warp","gem","","warp","","sword","heart","gem","","","gem","","","enemy","","","","","","","","","","","","","heart","boulder","","enemy"
1,472,24,"ice","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","sand","sand","ice","ice","warp","heart","","","enemy","gem","warp","sword","","","","enemy","boulder","enemy","","","","","gem","gem","gem","","","","","","","","","","","","heart","","sword","gem","gem","","","warp2","","","warp2","enemy","","gem","gem","gem","enemy"
3,473,16,"start","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","ice","ice","","enemy","boulder","warp2","","boulder","enemy","","warp2","enemy","heart","","gem","heart","","gem","warp","","","gem","","gem","","enemy","","enemy","","","","","enemy","","enemy","","sword","enemy","","","","","warp","hammer","heart","","gem","gem","gem","","enemy"
1,474,23,"sand","ice","ice","ice","ice","ice","ice","ice","start","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","ice","lava","ice","ice","ice","ice","ice","ice","ice","ice","ice","sand","ice","ice","ice","ice","ice","endClosed","ice","ice","ice","ice","ice","ice","ice","ice","gem","heart","","","","heart","","heart","","gem","enemy","enemy","heart","gem","heart","","gem","","sword","heart","","gem","","","","","","enemy","","gem","","","gem","enemy","gem","","enemy","heart","","heart","","gem","heart","","gem","enemy","enemy","gem","enemy"
1,475,24,"start","ice","ice","sand","sand","sand","sand","ice","ice","ice","sand","sand","sand","sand","ice","ice","ice","sand","sand","sand","sand","ice","ice","ice","sand","sand","sand","sand","ice","ice","ice","sand","sand","sand","sand","ice","ice","ice","sand","sand","endClosed","sand","ice","ice","ice","sand","sand","sand","sand","","heart","enemy","sword","warp","gem","","","boulder","gem","warp2","gem","","","","gem","","boulder","enemy","warp2","enemy","","","","","","gem","","","","","gem","","gem","","","","gem","warp","gem","enemy","","","gem","boulder","gem","","",""
1,476,28,"start","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","endClosed","","boulder","gem","","gem","boulder","boulder","","boulder","","boulder","hammer","","","gem","","hammer","boulder","boulder","boulder","gem","boulder","boulder","boulder","boulder","boulder","boulder","","boulder","boulder","boulder","boulder","","hammer","","","gem","boulder","gem","","boulder","boulder","gem","boulder","gem","boulder","gem","",""
1,477,34,"start","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","endClosed","","gem","warp","boulder","gem","","warp2","gem","boulder","gem","boulder","","boulder","boulder","","gem","","boulder","","gem","","boulder","boulder","warp","gem","gem","","gem","","gem","","boulder","","gem","","gem","sword","warp2","boulder","","boulder","boulder","","gem","","boulder","gem","","enemy"
1,478,24,"start","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","sand","endClosed","","boulder","boulder","boulder","boulder","boulder","boulder","gem","gem","","boulder","boulder","warp2","boulder","warp","gem","","boulder","boulder","gem","boulder","gem","boulder","","boulder","boulder","","boulder","gem","boulder","","boulder","boulder","boulder","","warp2","boulder","gem","gem","gem","","warp","boulder","boulder","boulder","boulder","boulder","hammer",""
